time,Pos_x,Pos_y,GT_x,GT_y,GT_alpha,GT_Kr,GT_v,EKF_x,EKF_y,EKF_alpha,EKF_Kr,EKF_v
3.0,-0.0058090649809112,0.1000485431731824,0.0,0.0,0.3,0.0,0.0,0.0015954728315935704,0.03821968767065568,-0.018261304148668132,0.00012716172985392904,0.07834622229355898
3.1,0.0722357566307186,-0.002076269724547,0.0,0.0,0.3,0.0,0.0,0.006968216464221221,0.028875117453457888,-0.02646818676526852,0.00014350856675379448,0.038863544129764865
3.2,0.0590852204521863,0.0069988880207824,0.0,0.0,0.3,0.0,0.0,0.010945518024055592,0.023957440009535973,-0.03321634743677242,0.00014697271030102277,0.018962287370722582
3.3000000000000003,-0.0399695206571396,-0.0100464098078066,0.0,0.0,0.3,0.0,0.0,0.006838369186871362,0.010653439909176535,-0.026668344326953013,0.00014897667813149957,-0.017791578503481325
3.4000000000000004,-0.0912283947448392,-0.0310757423846062,0.0,0.0,0.3,0.0,0.0,-0.0009767467549909262,-0.009149613459285116,-0.01604554887583689,0.00014281552087564843,-0.06197392167883345
3.5,0.0977377379129179,-0.0210646155251095,0.0,0.0,0.3,0.0,0.0,0.006264106799606598,-0.015048280554599808,-0.022474871939793004,0.00017838333002817558,-0.05990153263256615
3.6,-0.0218860352945301,0.0379068454510947,0.0,0.0,0.3,0.0,0.0,0.00449208399099253,0.0011095955479483374,-0.021554601260120047,0.00016406097138894633,-0.008063984866962873
3.7,0.0194950808439954,-0.0114948470264137,0.0,0.0,0.3,0.0,0.0,0.005497055959454786,-0.0038886943831335672,-0.021850832554178235,0.00017142448309371465,-0.01776342104008042
3.8,-0.0121490001002895,0.1403196702784362,0.0,0.0,0.3,0.0,0.0,0.005227472431509738,0.05051485205012933,-0.021441699059698744,0.00016197765265392908,0.11446237890978717
3.9,0.0623302958144448,0.0862395812987573,0.0,0.0,0.3,0.0,0.0,0.009881340618732366,0.07282272490200394,-0.025835503403183517,0.00018365279946400056,0.14071502502233196
4.0,-0.0238551140413891,-0.1371908397962986,0.0,0.0,0.3,0.0,0.0,0.0059272978083495355,-0.0009084950422227067,-0.020211480069730503,0.00019560293610450423,-0.06667288193759743
4.1000000000000005,-0.0503413434831678,0.0848327875851186,0.0,0.0,0.3,0.0,0.0,0.002243850991053908,0.026848003559781734,-0.014076648672779288,0.00017412970526369632,0.01384013233826821
4.2,0.1252752241274525,-0.1059052708709055,0.0,0.0,0.3,0.0,0.0,0.01062020289262965,-0.020777046767085444,-0.02756040259891985,0.00020706746180876773,-0.10052479882624883
4.3,-0.0642490379966284,0.0167296540451602,0.0,0.0,0.3,0.0,0.0,0.005191816157555249,-0.01426188270103821,-0.025031189363188145,0.00013618409419396645,-0.06231974067789313
4.4,-0.055447117015216,0.0066670890958887,0.0,0.0,0.3,0.0,0.0,0.0007953287787801763,-0.011503127885308316,-0.025734388148390266,6.965885456104723e-05,-0.041845586464423386
4.5,-0.0714216424481742,0.0305793431024144,0.0,0.0,0.3,0.0,0.0,-0.004266234474338027,0.0003959463367064972,-0.028595132736822293,-7.923512248298993e-06,-0.004817986608565694
4.6000000000000005,-0.0823962964200951,-0.0983974466995853,0.0,0.0,0.3,0.0,0.0,-0.010820625429970813,-0.040279394007172536,-0.03185192923488058,-8.26593536478644e-05,-0.10058716844077932
4.7,0.0381880485139572,0.0673965281826226,0.0,0.0,0.3,0.0,0.0,-0.006418878123158209,-0.0033418732423395603,-0.02645962062518574,-4.381747178487827e-05,0.010889050954733762
4.800000000000001,0.014774139806557,-0.0826621086286105,0.0,0.0,0.3,0.0,0.0,-0.0055148011483825525,-0.03286735350673184,-0.024325033292256833,-2.370260870665215e-05,-0.061000406177614694
4.9,-0.0837482775381699,0.0333790095602099,0.0,0.0,0.3,0.0,0.0,-0.010944752072330999,-0.012994610828344251,-0.03472579823577433,-6.73729607035106e-05,-0.0007388783048040345
5.0,0.042734437756394,0.0111980695635027,0.0,0.0,0.3,0.0,0.0,-0.006682368660628035,-0.0021854641962635243,-0.02827791829281636,-4.1954965295361654e-05,0.025671186082743613
5.1000000000000005,0.0607911264609467,0.0284979032089861,0.0,0.0,0.3,0.0,0.0,-0.0013282470068330344,0.013137847449464,-0.02210484030400915,-8.293448255688505e-07,0.05664824490496958
5.2,0.0513249116089804,-0.0159840055751384,0.0,0.0,0.3,0.0,0.0,0.002359083163037108,0.0067313389298371655,-0.019649337370356068,4.6218278215688555e-05,0.028794711912438424
5.300000000000001,0.0337061693548507,0.0079628965883145,0.0,0.0,0.3,0.0,0.0,0.004695972065747813,0.009795842573744759,-0.019071379255453713,7.471794932706463e-05,0.029542060737918867
5.4,-0.0037010278355208,0.0280039360412097,0.0,0.0,0.3,0.0,0.0,0.0042473184510209636,0.01844873258093855,-0.01906700649722248,6.68549092602565e-05,0.04290147403084863
5.5,-0.0326233643781898,0.0388121135975458,0.0,0.0,0.3,0.0,0.0,0.001732952708378136,0.028040631585989535,-0.017642417749491223,3.498153057545576e-05,0.05507973282561361
